COMPANY_ID,RISK_RANK,RISK_SCORE,RISK_PERCENTILE,RISK_GROUP,RECOMMENDED_ACTION,ANALYST_REVIEW,ACTUAL_BANKRUPT,ACTUAL_STATUS
ESIK-03030,941,0.0013251915,19.65811965811966,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03844,942,0.0013124027,19.572649572649574,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00102,943,0.001301982,19.48717948717949,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04955,944,0.0012983555,19.401709401709404,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01414,945,0.001295744,19.31623931623932,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04167,946,0.0012942379,19.230769230769234,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01486,947,0.0012922671,19.14529914529915,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02581,948,0.0012785754,19.05982905982906,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01759,949,0.0012691227,18.974358974358974,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01403,950,0.0012670229,18.88888888888889,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00143,951,0.001264758,18.803418803418804,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00379,952,0.0012644238,18.71794871794872,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03823,953,0.0012570765,18.632478632478634,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00397,954,0.0012430376,18.54700854700855,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02713,955,0.0012412504,18.461538461538463,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02306,956,0.001240181,18.37606837606838,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04394,957,0.0012244234,18.29059829059829,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02850,958,0.0012225279,18.205128205128204,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00608,959,0.0012181324,18.11965811965812,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02512,960,0.0012051368,18.034188034188034,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01952,961,0.0012043816,17.94871794871795,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04873,962,0.0011890336,17.863247863247864,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01575,963,0.0011873302,17.77777777777778,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04402,964,0.0011863078,17.692307692307693,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02603,965,0.0011806514,17.60683760683761,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05270,966,0.001178773,17.52136752136752,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04564,967,0.0011665362,17.435897435897434,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00168,968,0.0011590758,17.35042735042735,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01695,969,0.0011582993,17.264957264957264,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00934,970,0.0011551616,17.17948717948718,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04878,971,0.0011540409,17.094017094017094,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02296,972,0.0011505454,17.00854700854701,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00196,973,0.0011498716,16.923076923076923,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01389,974,0.0011453917,16.837606837606838,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03771,975,0.0011384257,16.75213675213675,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00622,976,0.0011256379,16.666666666666664,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05254,977,0.0011209052,16.58119658119658,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02354,978,0.0011166034,16.495726495726494,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00702,979,0.0011106156,16.41025641025641,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00613,980,0.0011063642,16.324786324786324,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01693,981,0.0011016589,16.23931623931624,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03575,982,0.0010918461,16.153846153846153,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00159,983,0.0010902482,16.068376068376068,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04513,984,0.0010695506,15.982905982905981,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03602,985,0.0010678458,15.897435897435896,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04152,986,0.0010628242,15.81196581196581,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04483,987,0.0010514691,15.726495726495726,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04182,988,0.0010502718,15.64102564102564,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00344,989,0.0010442352,15.555555555555555,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01906,990,0.0010441083,15.47008547008547,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01521,991,0.0010400341,15.384615384615385,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03059,992,0.0010377765,15.2991452991453,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00049,993,0.0010330206,15.213675213675213,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00157,994,0.0010283622,15.128205128205128,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04604,995,0.0010242186,15.042735042735043,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05091,996,0.0010061973,14.957264957264957,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01589,997,0.0009968332,14.871794871794872,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02588,998,0.000995148,14.786324786324787,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00571,999,0.0009944461,14.700854700854702,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05051,1000,0.000992956,14.615384615384617,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01703,1001,0.000992537,14.529914529914532,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05109,1002,0.0009895312,14.444444444444443,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00793,1003,0.0009857039,14.358974358974358,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00231,1004,0.000984572,14.273504273504273,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03205,1005,0.0009827286,14.188034188034187,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04053,1006,0.0009816249,14.102564102564102,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01011,1007,0.00097467046,14.017094017094017,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01749,1008,0.0009721479,13.931623931623932,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02454,1009,0.0009720687,13.846153846153847,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01871,1010,0.0009706098,13.760683760683762,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02383,1011,0.0009673882,13.675213675213676,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02460,1012,0.0009666778,13.58974358974359,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01636,1013,0.0009656238,13.504273504273504,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04526,1014,0.0009595371,13.418803418803419,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03996,1015,0.0009516276,13.333333333333334,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02347,1016,0.0009512863,13.247863247863249,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02653,1017,0.00094686146,13.162393162393164,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04185,1018,0.00094137515,13.076923076923078,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02761,1019,0.0009410348,12.991452991452993,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04800,1020,0.00093718513,12.905982905982908,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01025,1021,0.00093405443,12.82051282051282,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03577,1022,0.0009276408,12.735042735042734,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03460,1023,0.00092590216,12.649572649572649,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04880,1024,0.00092383346,12.564102564102564,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02988,1025,0.00091802696,12.478632478632479,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01254,1026,0.0009102689,12.393162393162394,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01184,1027,0.0009099924,12.307692307692308,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03551,1028,0.0009048015,12.222222222222221,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01336,1029,0.0009039488,12.136752136752136,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03297,1030,0.00090083067,12.051282051282051,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00884,1031,0.0008944622,11.965811965811966,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00092,1032,0.0008831654,11.880341880341879,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01306,1033,0.00088201696,11.794871794871794,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00500,1034,0.0008765198,11.709401709401709,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01959,1035,0.000868803,11.623931623931623,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02191,1036,0.000861833,11.538461538461538,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04105,1037,0.0008534977,11.452991452991453,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01242,1038,0.00085159193,11.367521367521368,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00980,1039,0.0008391688,11.282051282051283,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03022,1040,0.0008367307,11.196581196581198,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03619,1041,0.00082963466,11.11111111111111,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02609,1042,0.0008275703,11.025641025641026,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04939,1043,0.0008231613,10.94017094017094,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03026,1044,0.0008229782,10.854700854700855,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01977,1045,0.0008224138,10.76923076923077,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01040,1046,0.00081563415,10.683760683760683,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01188,1047,0.00081499276,10.598290598290598,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05290,1048,0.00081406836,10.512820512820513,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02154,1049,0.00081163505,10.427350427350428,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00531,1050,0.00079933414,10.34188034188034,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01422,1051,0.0007982205,10.256410256410255,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03037,1052,0.00079728244,10.17094017094017,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04665,1053,0.000795377,10.085470085470085,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01152,1054,0.0007946391,10.0,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00515,1055,0.0007902353,9.914529914529915,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02288,1056,0.00078997255,9.82905982905983,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05428,1057,0.00078997255,9.743589743589745,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04407,1058,0.00078589283,9.65811965811966,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00757,1059,0.0007852337,9.572649572649574,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03404,1060,0.0007800984,9.487179487179487,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02973,1061,0.00077579194,9.401709401709402,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00576,1062,0.0007731591,9.316239316239317,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00887,1063,0.00076508266,9.230769230769232,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01446,1064,0.000763096,9.145299145299145,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02242,1065,0.00076242,9.05982905982906,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05311,1066,0.0007563983,8.974358974358974,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04231,1067,0.00075103185,8.88888888888889,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05438,1068,0.0007509184,8.803418803418804,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00304,1069,0.0007473828,8.717948717948717,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00165,1070,0.0007397865,8.632478632478632,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00911,1071,0.00073830114,8.547008547008547,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02392,1072,0.00073810987,8.461538461538462,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00539,1073,0.0007356728,8.376068376068375,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03746,1074,0.0007331993,8.29059829059829,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02779,1075,0.0007322556,8.205128205128204,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00894,1076,0.00072911306,8.11965811965812,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04995,1077,0.00072634424,8.034188034188034,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04831,1078,0.0007261207,7.948717948717948,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05279,1079,0.0007212826,7.863247863247863,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00170,1080,0.0007170465,7.777777777777778,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04766,1081,0.0007103261,7.6923076923076925,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01979,1082,0.00069657346,7.6068376068376065,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04130,1083,0.0006932466,7.521367521367521,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02828,1084,0.0006914018,7.435897435897436,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00340,1085,0.0006834685,7.350427350427351,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05037,1086,0.0006811747,7.264957264957266,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04461,1087,0.0006770587,7.179487179487179,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05420,1088,0.0006750237,7.094017094017094,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02578,1089,0.00067257136,7.0085470085470085,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00194,1090,0.0006717911,6.923076923076923,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04713,1091,0.00066808256,6.837606837606838,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04451,1092,0.00066630787,6.752136752136752,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03406,1093,0.0006588177,6.666666666666667,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04943,1094,0.000655264,6.581196581196582,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05418,1095,0.0006545771,6.495726495726497,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03764,1096,0.00064985245,6.41025641025641,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03118,1097,0.0006467775,6.3247863247863245,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03437,1098,0.00063617754,6.239316239316239,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05096,1099,0.0006324192,6.153846153846154,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01344,1100,0.00062227825,6.068376068376068,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02686,1101,0.00062172074,5.982905982905983,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03762,1102,0.0006212525,5.897435897435897,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04550,1103,0.0006113065,5.811965811965812,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01022,1104,0.0006056767,5.726495726495727,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00948,1105,0.0006036694,5.641025641025641,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03600,1106,0.0006028409,5.555555555555555,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00653,1107,0.000596559,5.47008547008547,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01255,1108,0.0005864984,5.384615384615385,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04424,1109,0.00058296835,5.299145299145299,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00637,1110,0.0005817484,5.213675213675214,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02448,1111,0.00058142375,5.128205128205128,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04366,1112,0.00056844315,5.042735042735043,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03711,1113,0.00053605385,4.957264957264957,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02022,1114,0.0005298281,4.871794871794872,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02878,1115,0.00052533613,4.786324786324787,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03428,1116,0.0005246846,4.700854700854701,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00915,1117,0.00052325346,4.615384615384616,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01157,1118,0.0005232422,4.52991452991453,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01774,1119,0.0005188922,4.444444444444445,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03093,1120,0.00051889097,4.358974358974359,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04192,1121,0.00051777146,4.273504273504273,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02945,1122,0.00051615346,4.188034188034187,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04876,1123,0.0004900463,4.102564102564102,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05194,1124,0.0004874948,4.017094017094017,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01788,1125,0.00047498418,3.9316239316239314,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00771,1126,0.0004728729,3.8461538461538463,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00610,1127,0.000465742,3.7606837606837606,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04178,1128,0.0004639025,3.6752136752136755,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03797,1129,0.00046159796,3.5897435897435894,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01610,1130,0.0004600984,3.5042735042735043,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03873,1131,0.0004570063,3.418803418803419,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01099,1132,0.00045190364,3.3333333333333335,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02940,1133,0.00045148877,3.2478632478632483,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01112,1134,0.00044907033,3.1623931623931623,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00504,1135,0.00044695547,3.076923076923077,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03468,1136,0.00044571882,2.9914529914529915,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03520,1137,0.00044542152,2.905982905982906,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02263,1138,0.00044414363,2.8205128205128207,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02232,1139,0.00042443018,2.735042735042735,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04353,1140,0.00041343432,2.6495726495726495,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02817,1141,0.00040978694,2.564102564102564,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00195,1142,0.00040675083,2.4786324786324787,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01647,1143,0.0004059066,2.3931623931623935,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01484,1144,0.00039497795,2.307692307692308,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04563,1145,0.0003878908,2.2222222222222223,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01008,1146,0.00038525037,2.1367521367521367,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01819,1147,0.0003786204,2.051282051282051,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02959,1148,0.0003773306,1.9658119658119657,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03193,1149,0.0003763278,1.8803418803418803,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03883,1150,0.00037575798,1.7948717948717947,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02007,1151,0.00036457548,1.7094017094017095,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03740,1152,0.0003562428,1.6239316239316242,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02073,1153,0.00034762107,1.5384615384615385,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01278,1154,0.00034696984,1.452991452991453,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04847,1155,0.00034450224,1.3675213675213675,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01276,1156,0.00033711392,1.282051282051282,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03932,1157,0.00031795105,1.1965811965811968,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02572,1158,0.0003131035,1.1111111111111112,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00410,1159,0.00029517882,1.0256410256410255,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01055,1160,0.00028157115,0.9401709401709402,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04772,1161,0.00027129299,0.8547008547008548,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05064,1162,0.0002647263,0.7692307692307693,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02231,1163,0.00025963457,0.6837606837606838,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04706,1164,0.00024770806,0.5982905982905984,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01196,1165,0.00021506543,0.5128205128205128,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01806,1166,0.00020475918,0.4273504273504274,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00164,1167,0.00020131048,0.3418803418803419,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00802,1168,0.0001875485,0.2564102564102564,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00927,1169,0.00014783366,0.17094017094017094,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01014,1170,0.00014329607,0.08547008547008547,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
